date,intelligence_index
2023-04-03,0.084133
2023-04-04,0.080462
2023-04-05,0.078015
2023-04-06,0.075219
2023-04-07,0.073820
2023-04-08,0.072072
2023-04-09,0.070499
2023-04-10,0.069975
2023-04-11,0.069975
2023-04-12,0.069975
2023-04-13,0.069975
2023-04-14,0.069975
2023-04-15,0.069975
2023-04-16,0.069975
2023-04-17,0.069975
2023-04-18,0.069975
2023-04-19,0.069975
2023-04-20,0.069975
2023-04-21,0.069975
2023-04-22,0.069975
2023-04-23,0.069975
2023-04-24,0.069975
2023-04-25,0.069975
2023-04-26,0.069975
2023-04-27,0.069975
2023-04-28,0.069975
2023-04-29,0.069975
2023-04-30,0.069975
2023-05-01,0.069975
2023-05-02,0.069975
2023-05-03,0.069975
2023-05-04,0.069975
2023-05-05,0.069975
2023-05-06,0.069975
2023-05-07,0.069975
2023-05-08,0.069975
2023-05-09,0.069975
2023-05-10,0.069975
2023-05-11,0.069975
2023-05-12,0.069975
2023-05-13,0.069975
2023-05-14,0.069975
2023-05-15,0.069975
2023-05-16,0.069975
2023-05-17,0.069975
2023-05-18,0.069975
2023-05-19,0.069975
2023-05-20,0.070499
2023-05-21,0.071548
2023-05-22,0.072422
2023-05-23,0.073471
2023-05-24,0.074519
2023-05-25,0.075568
2023-05-26,0.076967
2023-05-27,0.078015
2023-05-28,0.079064
2023-05-29,0.080113
2023-05-30,0.081162
2023-05-31,0.082560
2023-06-01,0.083609
2023-06-02,0.084657
2023-06-03,0.085706
2023-06-04,0.086755
2023-06-05,0.088153
2023-06-06,0.089202
2023-06-07,0.090251
2023-06-08,0.091299
2023-06-09,0.092348
2023-06-10,0.093746
2023-06-11,0.094795
2023-06-12,0.095494
2023-06-13,0.096543
2023-06-14,0.097592
2023-06-15,0.098990
2023-06-16,0.100039
2023-06-17,0.100913
2023-06-18,0.101787
2023-06-19,0.102311
2023-06-20,0.103360
2023-06-21,0.103884
2023-06-22,0.104584
2023-06-23,0.105283
2023-06-24,0.105807
2023-06-25,0.106681
2023-06-26,0.107380
2023-06-27,0.108079
2023-06-28,0.108779
2023-06-29,0.109303
2023-06-30,0.110177
2023-07-01,0.110876
2023-07-02,0.111400
2023-07-03,0.112274
2023-07-04,0.112624
2023-07-05,0.113323
2023-07-06,0.114022
2023-07-07,0.114721
2023-07-08,0.115421
2023-07-09,0.116120
2023-07-10,0.116819
2023-07-11,0.117343
2023-07-12,0.118217
2023-07-13,0.118916
2023-07-14,0.119441
2023-07-15,0.119616
2023-07-16,0.119965
2023-07-17,0.119965
2023-07-18,0.119965
2023-07-19,0.119965
2023-07-20,0.119965
2023-07-21,0.119965
2023-07-22,0.119965
2023-07-23,0.119965
2023-07-24,0.119965
2023-07-25,0.119965
2023-07-26,0.119616
2023-07-27,0.119616
2023-07-28,0.119616
2023-07-29,0.119616
2023-07-30,0.119616
2023-07-31,0.119616
2023-08-01,0.119616
2023-08-02,0.119616
2023-08-03,0.119616
2023-08-04,0.119616
2023-08-05,0.119616
2023-08-06,0.119616
2023-08-07,0.119616
2023-08-08,0.119616
2023-08-09,0.119616
2023-08-10,0.119616
2023-08-11,0.119616
2023-08-12,0.119616
2023-08-13,0.119616
2023-08-14,0.119616
2023-08-15,0.119616
2023-08-16,0.119616
2023-08-17,0.119616
2023-08-18,0.119616
2023-08-19,0.119616
2023-08-20,0.119616
2023-08-21,0.119616
2023-08-22,0.119616
2023-08-23,0.119616
2023-08-24,0.119616
2023-08-25,0.119616
2023-08-26,0.119616
2023-08-27,0.119616
2023-08-28,0.119616
2023-08-29,0.119616
2023-08-30,0.119616
2023-08-31,0.119616
2023-09-01,0.119616
2023-09-02,0.119616
2023-09-03,0.119616
2023-09-04,0.119616
2023-09-05,0.119616
2023-09-06,0.119616
2023-09-07,0.119616
2023-09-08,0.119616
2023-09-09,0.119790
2023-09-10,0.119965
2023-09-11,0.120315
2023-09-12,0.120490
2023-09-13,0.120664
2023-09-14,0.121014
2023-09-15,0.121014
2023-09-16,0.121538
2023-09-17,0.122063
2023-09-18,0.122412
2023-09-19,0.122762
2023-09-20,0.123111
2023-09-21,0.123636
2023-09-22,0.124160
2023-09-23,0.124510
2023-09-24,0.124685
2023-09-25,0.125209
2023-09-26,0.125209
2023-09-27,0.125384
2023-09-28,0.125908
2023-09-29,0.125908
2023-09-30,0.125908
2023-10-01,0.126432
2023-10-02,0.126607
2023-10-03,0.126957
2023-10-04,0.127132
2023-10-05,0.127306
2023-10-06,0.127481
2023-10-07,0.127656
2023-10-08,0.127656
2023-10-09,0.127656
2023-10-10,0.127656
2023-10-11,0.127656
2023-10-12,0.127656
2023-10-13,0.127656
2023-10-14,0.127656
2023-10-15,0.127306
2023-10-16,0.127306
2023-10-17,0.127132
2023-10-18,0.126957
2023-10-19,0.126607
2023-10-20,0.126607
2023-10-21,0.126432
2023-10-22,0.126258
2023-10-23,0.126258
2023-10-24,0.126258
2023-10-25,0.126258
2023-10-26,0.126258
2023-10-27,0.126258
2023-10-28,0.126432
2023-10-29,0.126607
2023-10-30,0.126607
2023-10-31,0.127132
2023-11-01,0.127306
2023-11-02,0.127306
2023-11-03,0.127656
2023-11-04,0.128006
2023-11-05,0.128006
2023-11-06,0.128006
2023-11-07,0.128355
2023-11-08,0.128705
2023-11-09,0.128705
2023-11-10,0.129054
2023-11-11,0.129404
2023-11-12,0.129404
2023-11-13,0.129579
2023-11-14,0.129753
2023-11-15,0.130103
2023-11-16,0.130103
2023-11-17,0.130278
2023-11-18,0.130627
2023-11-19,0.130802
2023-11-20,0.130977
2023-11-21,0.131152
2023-11-22,0.131501
2023-11-23,0.131501
2023-11-24,0.131851
2023-11-25,0.131851
2023-11-26,0.131851
2023-11-27,0.131851
2023-11-28,0.131851
2023-11-29,0.131851
2023-11-30,0.131851
2023-12-01,0.131851
2023-12-02,0.131851
2023-12-03,0.131501
2023-12-04,0.131501
2023-12-05,0.131327
2023-12-06,0.131152
2023-12-07,0.130802
2023-12-08,0.130802
2023-12-09,0.130453
2023-12-10,0.130278
2023-12-11,0.130103
2023-12-12,0.130103
2023-12-13,0.129928
2023-12-14,0.129753
2023-12-15,0.129404
2023-12-16,0.129404
2023-12-17,0.129404
2023-12-18,0.129404
2023-12-19,0.129404
2023-12-20,0.129404
2023-12-21,0.129404
2023-12-22,0.129404
2023-12-23,0.129404
2023-12-24,0.129404
2023-12-25,0.129404
2023-12-26,0.129054
2023-12-27,0.129054
2023-12-28,0.129054
2023-12-29,0.129054
2023-12-30,0.128880
2023-12-31,0.129054
2024-01-01,0.129404
2024-01-02,0.129404
2024-01-03,0.129579
2024-01-04,0.130103
2024-01-05,0.130103
2024-01-06,0.130278
2024-01-07,0.130453
2024-01-08,0.130627
2024-01-09,0.130802
2024-01-10,0.130802
2024-01-11,0.131152
2024-01-12,0.131152
2024-01-13,0.131501
2024-01-14,0.131501
2024-01-15,0.131501
2024-01-16,0.131501
2024-01-17,0.131501
2024-01-18,0.131501
2024-01-19,0.131501
2024-01-20,0.131501
2024-01-21,0.131501
2024-01-22,0.131501
2024-01-23,0.131501
2024-01-24,0.131676
2024-01-25,0.131851
2024-01-26,0.131851
2024-01-27,0.131851
2024-01-28,0.131851
2024-01-29,0.131851
2024-01-30,0.131851
2024-01-31,0.131851
2024-02-01,0.131851
2024-02-02,0.131851
2024-02-03,0.131851
2024-02-04,0.131851
2024-02-05,0.131851
2024-02-06,0.131851
2024-02-07,0.131851
2024-02-08,0.131851
2024-02-09,0.131851
2024-02-10,0.131851
2024-02-11,0.131851
2024-02-12,0.131851
2024-02-13,0.131851
2024-02-14,0.131851
2024-02-15,0.131851
2024-02-16,0.131851
2024-02-17,0.131851
2024-02-18,0.131851
2024-02-19,0.131851
2024-02-20,0.131851
2024-02-21,0.131851
2024-02-22,0.131851
2024-02-23,0.131851
2024-02-24,0.132026
2024-02-25,0.132201
2024-02-26,0.132900
2024-02-27,0.132900
2024-02-28,0.133599
2024-02-29,0.133599
2024-03-01,0.134123
2024-03-02,0.134648
2024-03-03,0.135172
2024-03-04,0.135696
2024-03-05,0.136396
2024-03-06,0.137269
2024-03-07,0.137794
2024-03-08,0.138493
2024-03-09,0.139192
2024-03-10,0.139891
2024-03-11,0.140591
2024-03-12,0.141290
2024-03-13,0.141989
2024-03-14,0.142338
2024-03-15,0.143387
2024-03-16,0.144086
2024-03-17,0.144786
2024-03-18,0.145485
2024-03-19,0.145834
2024-03-20,0.146883
2024-03-21,0.147582
2024-03-22,0.148281
2024-03-23,0.148980
2024-03-24,0.149680
2024-03-25,0.150204
2024-03-26,0.150903
2024-03-27,0.151428
2024-03-28,0.151952
2024-03-29,0.152476
2024-03-30,0.153175
2024-03-31,0.153175
2024-04-01,0.153175
2024-04-02,0.153175
2024-04-03,0.153175
2024-04-04,0.153175
2024-04-05,0.153175
2024-04-06,0.153525
2024-04-07,0.154049
2024-04-08,0.154574
2024-04-09,0.154923
2024-04-10,0.155273
2024-04-11,0.155972
2024-04-12,0.156497
2024-04-13,0.157021
2024-04-14,0.157370
2024-04-15,0.158070
2024-04-16,0.158419
2024-04-17,0.158944
2024-04-18,0.159468
2024-04-19,0.159992
2024-04-20,0.160167
2024-04-21,0.160691
2024-04-22,0.160866
2024-04-23,0.161216
2024-04-24,0.161565
2024-04-25,0.161565
2024-04-26,0.161915
2024-04-27,0.162265
2024-04-28,0.162964
2024-04-29,0.163313
2024-04-30,0.163663
2024-05-01,0.164187
2024-05-02,0.164886
2024-05-03,0.165061
2024-05-04,0.165760
2024-05-05,0.165760
2024-05-06,0.165760
2024-05-07,0.165760
2024-05-08,0.165760
2024-05-09,0.165760
2024-05-10,0.165760
2024-05-11,0.166285
2024-05-12,0.166634
2024-05-13,0.167159
2024-05-14,0.167508
2024-05-15,0.167858
2024-05-16,0.168382
2024-05-17,0.169256
2024-05-18,0.169955
2024-05-19,0.170829
2024-05-20,0.172053
2024-05-21,0.173276
2024-05-22,0.174850
2024-05-23,0.175898
2024-05-24,0.176947
2024-05-25,0.177996
2024-05-26,0.179569
2024-05-27,0.181142
2024-05-28,0.182191
2024-05-29,0.183240
2024-05-30,0.184288
2024-05-31,0.185337
2024-06-01,0.186386
2024-06-02,0.187784
2024-06-03,0.189357
2024-06-04,0.190581
2024-06-05,0.191804
2024-06-06,0.193028
2024-06-07,0.194251
2024-06-08,0.195475
2024-06-09,0.196524
2024-06-10,0.197398
2024-06-11,0.198272
2024-06-12,0.198971
2024-06-13,0.200194
2024-06-14,0.201068
2024-06-15,0.201243
2024-06-16,0.201767
2024-06-17,0.201767
2024-06-18,0.201767
2024-06-19,0.201767
2024-06-20,0.201767
2024-06-21,0.202117
2024-06-22,0.202117
2024-06-23,0.202117
2024-06-24,0.202117
2024-06-25,0.202292
2024-06-26,0.202467
2024-06-27,0.202641
2024-06-28,0.202816
2024-06-29,0.202816
2024-06-30,0.202816
2024-07-01,0.202816
2024-07-02,0.202816
2024-07-03,0.202816
2024-07-04,0.202816
2024-07-05,0.202816
2024-07-06,0.202816
2024-07-07,0.202816
2024-07-08,0.202816
2024-07-09,0.202816
2024-07-10,0.202816
2024-07-11,0.202816
2024-07-12,0.202816
2024-07-13,0.202816
2024-07-14,0.202816
2024-07-15,0.203166
2024-07-16,0.203166
2024-07-17,0.203341
2024-07-18,0.203515
2024-07-19,0.203515
2024-07-20,0.203865
2024-07-21,0.204214
2024-07-22,0.204739
2024-07-23,0.205438
2024-07-24,0.205962
2024-07-25,0.206487
2024-07-26,0.207011
2024-07-27,0.207536
2024-07-28,0.208060
2024-07-29,0.208584
2024-07-30,0.209283
2024-07-31,0.209808
2024-08-01,0.210332
2024-08-02,0.210857
2024-08-03,0.211381
2024-08-04,0.212080
2024-08-05,0.212604
2024-08-06,0.213129
2024-08-07,0.213653
2024-08-08,0.214352
2024-08-09,0.215052
2024-08-10,0.215401
2024-08-11,0.216100
2024-08-12,0.216450
2024-08-13,0.216974
2024-08-14,0.217673
2024-08-15,0.218198
2024-08-16,0.218722
2024-08-17,0.218897
2024-08-18,0.219072
2024-08-19,0.219247
2024-08-20,0.219596
2024-08-21,0.219596
2024-08-22,0.219596
2024-08-23,0.219596
2024-08-24,0.220120
2024-08-25,0.220295
2024-08-26,0.220994
2024-08-27,0.221344
2024-08-28,0.221694
2024-08-29,0.222393
2024-08-30,0.222742
2024-08-31,0.223441
2024-09-01,0.224141
2024-09-02,0.224840
2024-09-03,0.225889
2024-09-04,0.226937
2024-09-05,0.227462
2024-09-06,0.228336
2024-09-07,0.229210
2024-09-08,0.230433
2024-09-09,0.231132
2024-09-10,0.232006
2024-09-11,0.232880
2024-09-12,0.233929
2024-09-13,0.235153
2024-09-14,0.236026
2024-09-15,0.237250
2024-09-16,0.238474
2024-09-17,0.239522
2024-09-18,0.240921
2024-09-19,0.242319
2024-09-20,0.243368
2024-09-21,0.244766
2024-09-22,0.245640
2024-09-23,0.246514
2024-09-24,0.247213
2024-09-25,0.248262
2024-09-26,0.248611
2024-09-27,0.249485
2024-09-28,0.250010
2024-09-29,0.250359
2024-09-30,0.250359
2024-10-01,0.250359
2024-10-02,0.250709
2024-10-03,0.250709
2024-10-04,0.250884
2024-10-05,0.251058
2024-10-06,0.251058
2024-10-07,0.251058
2024-10-08,0.251058
2024-10-09,0.251058
2024-10-10,0.251058
2024-10-11,0.251058
2024-10-12,0.251233
2024-10-13,0.252107
2024-10-14,0.252457
2024-10-15,0.253680
2024-10-16,0.254205
2024-10-17,0.255253
2024-10-18,0.255953
2024-10-19,0.257351
2024-10-20,0.258400
2024-10-21,0.259798
2024-10-22,0.261196
2024-10-23,0.262595
2024-10-24,0.263993
2024-10-25,0.266091
2024-10-26,0.267489
2024-10-27,0.269062
2024-10-28,0.270635
2024-10-29,0.272033
2024-10-30,0.274306
2024-10-31,0.275879
2024-11-01,0.277102
2024-11-02,0.278675
2024-11-03,0.280074
2024-11-04,0.281822
2024-11-05,0.282870
2024-11-06,0.284269
2024-11-07,0.285318
2024-11-08,0.286541
2024-11-09,0.287590
2024-11-10,0.288114
2024-11-11,0.288813
2024-11-12,0.289163
2024-11-13,0.289513
2024-11-14,0.290212
2024-11-15,0.290386
2024-11-16,0.290911
2024-11-17,0.291260
2024-11-18,0.291435
2024-11-19,0.291610
2024-11-20,0.291785
2024-11-21,0.292309
2024-11-22,0.292309
2024-11-23,0.292659
2024-11-24,0.293008
2024-11-25,0.293358
2024-11-26,0.294057
2024-11-27,0.294407
2024-11-28,0.294756
2024-11-29,0.295106
2024-11-30,0.295980
2024-12-01,0.296854
2024-12-02,0.297903
2024-12-03,0.298776
2024-12-04,0.299301
2024-12-05,0.300350
2024-12-06,0.301573
2024-12-07,0.302447
2024-12-08,0.302971
2024-12-09,0.303496
2024-12-10,0.304195
2024-12-11,0.305069
2024-12-12,0.305593
2024-12-13,0.306118
2024-12-14,0.306642
2024-12-15,0.306992
2024-12-16,0.307516
2024-12-17,0.307691
2024-12-18,0.308040
2024-12-19,0.308390
2024-12-20,0.308565
2024-12-21,0.308914
2024-12-22,0.309089
2024-12-23,0.309089
2024-12-24,0.309089
2024-12-25,0.309439
2024-12-26,0.309439
2024-12-27,0.309788
2024-12-28,0.309788
2024-12-29,0.309788
2024-12-30,0.309788
2024-12-31,0.309788
2025-01-01,0.309788
2025-01-02,0.309788
2025-01-03,0.309788
2025-01-04,0.309788
2025-01-05,0.309788
2025-01-06,0.309439
2025-01-07,0.309439
2025-01-08,0.309439
2025-01-09,0.309264
2025-01-10,0.309089
2025-01-11,0.309089
2025-01-12,0.309089
2025-01-13,0.309089
2025-01-14,0.309089
2025-01-15,0.309439
2025-01-16,0.309439
2025-01-17,0.309439
2025-01-18,0.309788
2025-01-19,0.310138
2025-01-20,0.310487
2025-01-21,0.311187
2025-01-22,0.311886
2025-01-23,0.312235
2025-01-24,0.312760
2025-01-25,0.313634
2025-01-26,0.313983
2025-01-27,0.315032
2025-01-28,0.315731
2025-01-29,0.316430
2025-01-30,0.317130
2025-01-31,0.317654
2025-02-01,0.318528
2025-02-02,0.319227
2025-02-03,0.320101
2025-02-04,0.320625
2025-02-05,0.321674
2025-02-06,0.322373
2025-02-07,0.323422
2025-02-08,0.323772
2025-02-09,0.324820
2025-02-10,0.325345
2025-02-11,0.326568
2025-02-12,0.326918
2025-02-13,0.327967
2025-02-14,0.328316
2025-02-15,0.329190
2025-02-16,0.329540
2025-02-17,0.330064
2025-02-18,0.330064
2025-02-19,0.330414
2025-02-20,0.330763
2025-02-21,0.331113
2025-02-22,0.331812
2025-02-23,0.332162
2025-02-24,0.332861
2025-02-25,0.333560
2025-02-26,0.334609
2025-02-27,0.335308
2025-02-28,0.336007
2025-03-01,0.336706
2025-03-02,0.337580
2025-03-03,0.338454
2025-03-04,0.339153
2025-03-05,0.340202
2025-03-06,0.341251
2025-03-07,0.341950
2025-03-08,0.342299
2025-03-09,0.341950
2025-03-10,0.341600
2025-03-11,0.341251
2025-03-12,0.340726
2025-03-13,0.340552
2025-03-14,0.339852
2025-03-15,0.339678
2025-03-16,0.339153
2025-03-17,0.339153
2025-03-18,0.338804
2025-03-19,0.338629
2025-03-20,0.338454
2025-03-21,0.338104
2025-03-22,0.337755
2025-03-23,0.337405
2025-03-24,0.336881
2025-03-25,0.336357
2025-03-26,0.335657
2025-03-27,0.335308
2025-03-28,0.334958
2025-03-29,0.334434
2025-03-30,0.334084
2025-03-31,0.333560
2025-04-01,0.333560
2025-04-02,0.333210
2025-04-03,0.332861
2025-04-04,0.333036
2025-04-05,0.333560
2025-04-06,0.334259
2025-04-07,0.335308
2025-04-08,0.336357
2025-04-09,0.337755
2025-04-10,0.338804
2025-04-11,0.339852
2025-04-12,0.340901
2025-04-13,0.342125
2025-04-14,0.343873
2025-04-15,0.345096
2025-04-16,0.346145
2025-04-17,0.347194
2025-04-18,0.348242
2025-04-19,0.349291
2025-04-20,0.350340
2025-04-21,0.351214
2025-04-22,0.352088
2025-04-23,0.352787
2025-04-24,0.353836
2025-04-25,0.354185
2025-04-26,0.355234
2025-04-27,0.355584
2025-04-28,0.356632
2025-04-29,0.356982
2025-04-30,0.358031
2025-05-01,0.358730
2025-05-02,0.359429
2025-05-03,0.359953
2025-05-04,0.360478
2025-05-05,0.361002
2025-05-06,0.361701
2025-05-07,0.362226
2025-05-08,0.362750
2025-05-09,0.363274
2025-05-10,0.363624
2025-05-11,0.364148
2025-05-12,0.364323
2025-05-13,0.364323
2025-05-14,0.364673
2025-05-15,0.365022
2025-05-16,0.365197
2025-05-17,0.365721
2025-05-18,0.365721
2025-05-19,0.366421
2025-05-20,0.366421
2025-05-21,0.367120
2025-05-22,0.367120
2025-05-23,0.367644
2025-05-24,0.367819
2025-05-25,0.367819
2025-05-26,0.367819
2025-05-27,0.368169
2025-05-28,0.368169
2025-05-29,0.368169
2025-05-30,0.368169
2025-05-31,0.368518
2025-06-01,0.368868
2025-06-02,0.369217
2025-06-03,0.369916
2025-06-04,0.369916
2025-06-05,0.370616
2025-06-06,0.371315
2025-06-07,0.371490
2025-06-08,0.372014
2025-06-09,0.372538
2025-06-10,0.373063
2025-06-11,0.373412
2025-06-12,0.374111
2025-06-13,0.374461
2025-06-14,0.374985
2025-06-15,0.375685
2025-06-16,0.376559
2025-06-17,0.377083
2025-06-18,0.377607
2025-06-19,0.378132
2025-06-20,0.378656
2025-06-21,0.379180
2025-06-22,0.379880
2025-06-23,0.380404
2025-06-24,0.380928
2025-06-25,0.381453
2025-06-26,0.381977
2025-06-27,0.382676
2025-06-28,0.383201
2025-06-29,0.383201
2025-06-30,0.383550
2025-07-01,0.383725
2025-07-02,0.383900
2025-07-03,0.383900
2025-07-04,0.384075
2025-07-05,0.384249
2025-07-06,0.384599
2025-07-07,0.384774
2025-07-08,0.384948
2025-07-09,0.385298
2025-07-10,0.385298
2025-07-11,0.385473
2025-07-12,0.385648
2025-07-13,0.385648
2025-07-14,0.385298
2025-07-15,0.385298
2025-07-16,0.385298
2025-07-17,0.385298
2025-07-18,0.384948
2025-07-19,0.385123
2025-07-20,0.385298
2025-07-21,0.385298
2025-07-22,0.385648
2025-07-23,0.385997
2025-07-24,0.385997
2025-07-25,0.385997
2025-07-26,0.386522
2025-07-27,0.386871
2025-07-28,0.387396
2025-07-29,0.387745
2025-07-30,0.388095
2025-07-31,0.388444
2025-08-01,0.389493
2025-08-02,0.390192
2025-08-03,0.390891
2025-08-04,0.391940
2025-08-05,0.393338
2025-08-06,0.395086
2025-08-07,0.396135
2025-08-08,0.397533
2025-08-09,0.398582
2025-08-10,0.399981
2025-08-11,0.402078
2025-08-12,0.403127
2025-08-13,0.404875
2025-08-14,0.406623
2025-08-15,0.407846
2025-08-16,0.409070
2025-08-17,0.410468
2025-08-18,0.412216
2025-08-19,0.413614
2025-08-20,0.414663
2025-08-21,0.416061
2025-08-22,0.416935
2025-08-23,0.418508
2025-08-24,0.419557
2025-08-25,0.420606
2025-08-26,0.421655
2025-08-27,0.422703
2025-08-28,0.424102
2025-08-29,0.425150
2025-08-30,0.425675
2025-08-31,0.426549
2025-09-01,0.426549
2025-09-02,0.427248
2025-09-03,0.427248
2025-09-04,0.428122
2025-09-05,0.429345
2025-09-06,0.430219
2025-09-07,0.431967
2025-09-08,0.433540
2025-09-09,0.435638
2025-09-10,0.437735
2025-09-11,0.439833
2025-09-12,0.441930
2025-09-13,0.444028
2025-09-14,0.446125
2025-09-15,0.448223
2025-09-16,0.450320
2025-09-17,0.452942
2025-09-18,0.455214
2025-09-19,0.457836
2025-09-20,0.460458
2025-09-21,0.463430
2025-09-22,0.467100
2025-09-23,0.470247
2025-09-24,0.473917
2025-09-25,0.477238
2025-09-26,0.480384
2025-09-27,0.484579
2025-09-28,0.488075
2025-09-29,0.491221
2025-09-30,0.494368
2025-10-01,0.497514
2025-10-02,0.501010
2025-10-03,0.503457
2025-10-04,0.505554
2025-10-05,0.508001
2025-10-06,0.509924
2025-10-07,0.511847
2025-10-08,0.513245
2025-10-09,0.514643
2025-10-10,0.516042
2025-10-11,0.517091
2025-10-12,0.518838
2025-10-13,0.519887
2025-10-14,0.521635
2025-10-15,0.523033
2025-10-16,0.524082
2025-10-17,0.525131
2025-10-18,0.526005
2025-10-19,0.526879
2025-10-20,0.527228
2025-10-21,0.527753
2025-10-22,0.527928
2025-10-23,0.528277
2025-10-24,0.528802
2025-10-25,0.529326
2025-10-26,0.530025
2025-10-27,0.530375
2025-10-28,0.531423
2025-10-29,0.532123
2025-10-30,0.532822
2025-10-31,0.533521
2025-11-01,0.534220
2025-11-02,0.534919
2025-11-03,0.535793
2025-11-04,0.536667
2025-11-05,0.537366
2025-11-06,0.538065
2025-11-07,0.538939
2025-11-08,0.540163
2025-11-09,0.541212
2025-11-10,0.541911
2025-11-11,0.542960
2025-11-12,0.544008
2025-11-13,0.545232
2025-11-14,0.546106
2025-11-15,0.546980
2025-11-16,0.547854
2025-11-17,0.548378
2025-11-18,0.549077
2025-11-19,0.549602
2025-11-20,0.550126
2025-11-21,0.550650
2025-11-22,0.551000
2025-11-23,0.551524
2025-11-24,0.551699
2025-11-25,0.551874
2025-11-26,0.552398
2025-11-27,0.552398
2025-11-28,0.552398
2025-11-29,0.552398
2025-11-30,0.552398
2025-12-01,0.552398
2025-12-02,0.552398
2025-12-03,0.552398
2025-12-04,0.552398
2025-12-05,0.552398
2025-12-06,0.552398
2025-12-07,0.552398
2025-12-08,0.552398
2025-12-09,0.552398
2025-12-10,0.552398
2025-12-11,0.552398
2025-12-12,0.552398
2025-12-13,0.552398
2025-12-14,0.552398
2025-12-15,0.552398
