date,p10,p25,p50,p75,p90,models_with_data
2025-11-23,0.14864430393312614,0.27936285239369135,0.7320674750067022,3.3614170842105495,8.786381109280615,196
2025-11-24,0.1482960025720716,0.2797619367586201,0.7311259440774113,3.384153451484732,8.786381109280615,196
2025-11-25,0.14794770121101702,0.28016102112354885,0.7301844131481203,3.406889818758914,8.798823421239323,197
2025-11-26,0.14759939984996248,0.28056010548847765,0.7327872119451347,3.4296261860330963,8.811265733198029,198
2025-11-27,0.14725109848890794,0.2809591898534064,0.7353900107421494,3.4523625533072786,8.823708045156735,198
2025-11-28,0.14690279712785337,0.2813582742183352,0.7344484798128583,3.4750989205814613,8.836150357115441,197
2025-11-29,0.14655449576679883,0.28175735858326395,0.7335069488835674,3.4978352878556436,8.848592669074149,197
2025-11-30,0.14620619440574428,0.2821564429481927,0.7325654179542763,3.5119123607562455,8.848592669074147,193
2025-12-01,0.1458578930446897,0.2825555273131215,0.7316238870249852,3.534648728030428,8.861034981032855,197
2025-12-02,0.14550959168363517,0.28295461167805025,0.7342266858219998,3.5487258009310305,8.873477292991563,196
2025-12-03,0.14516129032258063,0.28335369604297905,0.7332851548927087,3.562802873831633,8.885919604950269,197
2025-12-04,0.14523218716767103,0.2829808330969561,0.7379059689100472,3.6280574546948285,8.870565852246552,132
2025-12-05,0.1453030840127614,0.28260797015093314,0.7425267829273858,3.692182278177941,8.855212099542834,131
2025-12-06,0.14537398085785183,0.28222947578300955,0.7460711126536914,3.7574368590411362,8.839858346839117,131
2025-12-07,0.1454448777029422,0.28185098141508586,0.7542362563973357,3.8215616825242487,8.8245045941354,131
2025-12-08,0.1455157745480326,0.28147248704716216,0.7624014001409798,3.8856865060073607,8.80915084143168,132
2025-12-09,0.145586671393123,0.2810939926792385,0.770566543884624,3.949811329490473,8.781354776769257,131
2025-12-10,0.14565756823821338,0.2807154983113148,0.7751873579019625,4.013936152973586,8.753558712106834,132
2025-12-11,0.14572846508330378,0.2803370039433911,0.7798081719193011,4.07674915696306,8.76802512360164,130
2025-12-12,0.14579936192839418,0.2799585095754675,0.7833525016456068,4.139562160952535,8.740229058939217,131
2025-12-13,0.14587025877348458,0.2795800152075438,0.7915176453892508,4.202375164942009,8.754695470434024,130
2025-12-14,0.14587025877348458,0.27920152083962013,0.7950619751155565,4.265188168931484,8.781604193887537,129
2025-12-15,0.14594115561857499,0.27882302647169643,0.7986063048418621,4.328001172920959,8.753808129225115,131
2025-12-16,0.1460120524636654,0.2784445321037728,0.7986063048418621,4.390814176910433,8.76827454071992,130
2025-12-17,0.1460829493087558,0.2780660377358491,0.8021506345681678,4.453627180899908,8.740478476057495,131
2025-12-18,0.1460829493087558,0.2780660377358491,0.7975298205508291,4.45231536140627,8.740478476057497,131
2025-12-19,0.14608294930875573,0.2780660377358491,0.7929090065334907,4.451003541912632,8.782740952214727,130
2025-12-20,0.1460120524636654,0.2780660377358491,0.7929090065334907,4.449691722418995,8.825003428371959,129
2025-12-21,0.1460120524636654,0.2780660377358491,0.7882881925161521,4.448379902925358,8.86726590452919,130
2025-12-22,0.1460120524636654,0.2780660377358491,0.7836673784988136,4.44706808343172,8.86726590452919,131
2025-12-23,0.1460120524636654,0.2780660377358491,0.779046564481475,4.445756263938082,8.909528380686421,130
2025-12-24,0.1460120524636654,0.2780660377358491,0.7744257504641366,4.444444444444445,8.909528380686421,131
2025-12-25,0.1460120524636654,0.2780660377358491,0.7698049364467979,4.444444444444445,8.909528380686421,130
2025-12-26,0.1460120524636654,0.2780660377358491,0.769804936446798,4.444444444444445,8.951790856843653,130
2025-12-27,0.1460120524636654,0.2780660377358491,0.7651841224294594,4.444444444444445,8.951790856843653,130
2025-12-28,0.1460829493087558,0.2780660377358491,0.7651841224294594,4.444444444444445,8.951790856843655,130
2025-12-29,0.1460829493087558,0.2780660377358491,0.7651841224294594,4.444444444444445,8.994053333000885,130
2025-12-30,0.1460829493087558,0.2780660377358491,0.7651841224294594,4.444444444444445,8.994053333000886,130
2025-12-31,0.1460829493087558,0.2780660377358491,0.7651841224294594,4.444444444444445,9.036315809158115,130
